Taxon	TaxID	Fragments	PropTotal	PropNonHost
Alkalihalobacillus krulwichiae	199441	3	4.559270516717325e-7	0.00017132088401576153
Lysinibacillus fusiformis	28031	3	4.559270516717325e-7	0.00017132088401576153
Enterococcus cecorum	44008	3	4.559270516717325e-7	0.00017132088401576153
Ruminococcus champanellensis	1161942	3	4.559270516717325e-7	0.00017132088401576153
Deinococcus geothermalis	68909	3	4.559270516717325e-7	0.00017132088401576153
Truepera radiovictrix	332249	3	4.559270516717325e-7	0.00017132088401576153
Flavobacterium sp. KSM-R2A25	2895947	3	4.559270516717325e-7	0.00017132088401576153
Singulisphaera acidiphila	466153	3	4.559270516717325e-7	0.00017132088401576153
Luteitalea sp. TBR-22	2802971	3	4.559270516717325e-7	0.00017132088401576153
Nitrospira moscoviensis	42253	3	4.559270516717325e-7	0.00017132088401576153
Rotavirus A	28875	3	4.559270516717325e-7	0.00017132088401576153
Phyllobacterium zundukense	1867719	2	3.03951367781155e-7	0.00011421392267717434
Rhizobium sp. WYJ-E13	2849093	2	3.03951367781155e-7	0.00011421392267717434
Rhizobium sp. SL42	2806346	2	3.03951367781155e-7	0.00011421392267717434
Agrobacterium larrymoorei	160699	2	3.03951367781155e-7	0.00011421392267717434
Caenibius sp. WL	2872646	2	3.03951367781155e-7	0.00011421392267717434
Devosia sp. SL43	2806348	2	3.03951367781155e-7	0.00011421392267717434
Devosia beringensis	2657486	2	3.03951367781155e-7	0.00011421392267717434
Roseibium aggregatum	187304	2	3.03951367781155e-7	0.00011421392267717434
Methylocystis parvus	134	2	3.03951367781155e-7	0.00011421392267717434
Hartmannibacter diazotrophicus	1482074	2	3.03951367781155e-7	0.00011421392267717434
Sphingomonas sp. PAMC26645	2565555	2	3.03951367781155e-7	0.00011421392267717434
Sphingomonas ginsengisoli An et al. 2013	363835	2	3.03951367781155e-7	0.00011421392267717434
Sphingomonas changnyeongensis	2698679	2	3.03951367781155e-7	0.00011421392267717434
Sphingomonas alpina	653931	2	3.03951367781155e-7	0.00011421392267717434
Sphingomonas sinipercae	2714944	2	3.03951367781155e-7	0.00011421392267717434
Sphingorhabdus sp. YGSMI21	2077182	2	3.03951367781155e-7	0.00011421392267717434
Sphingosinicella flava	2771430	2	3.03951367781155e-7	0.00011421392267717434
Paracoccus aestuarii	453842	2	3.03951367781155e-7	0.00011421392267717434
Paracoccus suum	2259340	2	3.03951367781155e-7	0.00011421392267717434
Paracoccus zhejiangensis	1077935	2	3.03951367781155e-7	0.00011421392267717434
Paracoccus aminophilus	34003	2	3.03951367781155e-7	0.00011421392267717434
Rhodovulum sp. MB263	308754	2	3.03951367781155e-7	0.00011421392267717434
Rhodovulum sp. P5	1564506	2	3.03951367781155e-7	0.00011421392267717434
Gymnodinialimonas ceratoperidinii	2856823	2	3.03951367781155e-7	0.00011421392267717434
Pelagovum pacificum	2588711	2	3.03951367781155e-7	0.00011421392267717434
Pseudopuniceibacterium antarcticum	2613965	2	3.03951367781155e-7	0.00011421392267717434
Monaibacterium sp. ALG8	2715211	2	3.03951367781155e-7	0.00011421392267717434
Silicimonas algicola	1826607	2	3.03951367781155e-7	0.00011421392267717434
Thioclava electrotropha	1549850	2	3.03951367781155e-7	0.00011421392267717434
Celeribacter baekdonensis	875171	2	3.03951367781155e-7	0.00011421392267717434
Salipiger sp. CCB-MM3	1792508	2	3.03951367781155e-7	0.00011421392267717434
Roseobacter litoralis	42443	2	3.03951367781155e-7	0.00011421392267717434
Octadecabacter temperatus	1458307	2	3.03951367781155e-7	0.00011421392267717434
Ketogulonicigenium robustum	92947	2	3.03951367781155e-7	0.00011421392267717434
Niveispirillum cyanobacteriorum	1612173	2	3.03951367781155e-7	0.00011421392267717434
Gluconobacter sphaericus	574987	2	3.03951367781155e-7	0.00011421392267717434
Acetobacter aceti	435	2	3.03951367781155e-7	0.00011421392267717434
Roseococcus microcysteis	2771361	2	3.03951367781155e-7	0.00011421392267717434
Acidibrevibacterium fodinaquatile	1969806	2	3.03951367781155e-7	0.00011421392267717434
Rhodospirillum rubrum	1085	2	3.03951367781155e-7	0.00011421392267717434
Brevundimonas vitisensis	2800818	2	3.03951367781155e-7	0.00011421392267717434
Caulobacter sp. S6	2823693	2	3.03951367781155e-7	0.00011421392267717434
Hyphobacterium sp. CCMP332	2749086	2	3.03951367781155e-7	0.00011421392267717434
Pseudomonas sp. CC6-YY-74	1930532	2	3.03951367781155e-7	0.00011421392267717434
Pseudomonas sp. DY-1	1755504	2	3.03951367781155e-7	0.00011421392267717434
Pseudomonas fulva	47880	2	3.03951367781155e-7	0.00011421392267717434
Pseudomonas oryzihabitans	47885	2	3.03951367781155e-7	0.00011421392267717434
Pseudomonas syringae	317	2	3.03951367781155e-7	0.00011421392267717434
Pseudomonas syringae group genomosp. 7	251699	2	3.03951367781155e-7	0.00011421392267717434
Pseudomonas pohangensis	364197	2	3.03951367781155e-7	0.00011421392267717434
Pseudomonas otitidis	319939	2	3.03951367781155e-7	0.00011421392267717434
Pseudomonas asgharzadehiana	2842349	2	3.03951367781155e-7	0.00011421392267717434
Marinobacter salarius	1420917	2	3.03951367781155e-7	0.00011421392267717434
Lysobacter solisilvae (ex Kim et al. 2021)	2763317	2	3.03951367781155e-7	0.00011421392267717434
Xanthomonas vasicola	56459	2	3.03951367781155e-7	0.00011421392267717434
Luteibacter rhizovicinus	242606	2	3.03951367781155e-7	0.00011421392267717434
Dokdonella koreensis	323415	2	3.03951367781155e-7	0.00011421392267717434
Acinetobacter dispersus	70348	2	3.03951367781155e-7	0.00011421392267717434
Halomonas sp. FeN2	2832500	2	3.03951367781155e-7	0.00011421392267717434
Halomonas aestuarii	1897729	2	3.03951367781155e-7	0.00011421392267717434
Halomonas huangheensis	1178482	2	3.03951367781155e-7	0.00011421392267717434
Chromohalobacter salexigens	158080	2	3.03951367781155e-7	0.00011421392267717434
Jejubacter calystegiae	2579935	2	3.03951367781155e-7	0.00011421392267717434
Pantoea deleyi	470932	2	3.03951367781155e-7	0.00011421392267717434
Pantoea agglomerans	549	2	3.03951367781155e-7	0.00011421392267717434
Acidihalobacter yilgarnensis	2819280	2	3.03951367781155e-7	0.00011421392267717434
Alkalilimnicola ehrlichii	351052	2	3.03951367781155e-7	0.00011421392267717434
Sulfurivermis fontis	1972068	2	3.03951367781155e-7	0.00011421392267717434
Aeromonas salmonicida	645	2	3.03951367781155e-7	0.00011421392267717434
Microbulbifer sp. YPW1	2745199	2	3.03951367781155e-7	0.00011421392267717434
Shewanella khirikhana	1965282	2	3.03951367781155e-7	0.00011421392267717434
Sinimarinibacterium sp. NLF-5-8	2698684	2	3.03951367781155e-7	0.00011421392267717434
Thiothrix subterranea	2735563	2	3.03951367781155e-7	0.00011421392267717434
Variovorax sp. PAMC28562	2762323	2	3.03951367781155e-7	0.00011421392267717434
Hydrogenophaga sp. PAMC20947	2565558	2	3.03951367781155e-7	0.00011421392267717434
Rhodoferax saidenbachensis	1484693	2	3.03951367781155e-7	0.00011421392267717434
Rhodoferax sp. BAB1	2741720	2	3.03951367781155e-7	0.00011421392267717434
Paraburkholderia fungorum	134537	2	3.03951367781155e-7	0.00011421392267717434
Caballeronia sp. TF1N1	2878153	2	3.03951367781155e-7	0.00011421392267717434
Chitinimonas arctica	2594795	2	3.03951367781155e-7	0.00011421392267717434
Massilia lutea	321985	2	3.03951367781155e-7	0.00011421392267717434
Massilia putida	1141883	2	3.03951367781155e-7	0.00011421392267717434
Massilia violaceinigra	2045208	2	3.03951367781155e-7	0.00011421392267717434
Collimonas arenae	279058	2	3.03951367781155e-7	0.00011421392267717434
Roseateles depolymerans	76731	2	3.03951367781155e-7	0.00011421392267717434
Aromatoleum pumilum	2067960	2	3.03951367781155e-7	0.00011421392267717434
Rugosibacter aromaticivorans	1565605	2	3.03951367781155e-7	0.00011421392267717434
Azoarcus communis	41977	2	3.03951367781155e-7	0.00011421392267717434
Nitrogeniibacter mangrovi	2016596	2	3.03951367781155e-7	0.00011421392267717434
Neisseria sp. KEM232	655307	2	3.03951367781155e-7	0.00011421392267717434
Neisseria wadsworthii	607711	2	3.03951367781155e-7	0.00011421392267717434
Vitreoscilla filiformis	63	2	3.03951367781155e-7	0.00011421392267717434
Corallococcus coralloides	184914	2	3.03951367781155e-7	0.00011421392267717434
Melittangium boletus	83453	2	3.03951367781155e-7	0.00011421392267717434
Vulgatibacter incomptus	1391653	2	3.03951367781155e-7	0.00011421392267717434
Chondromyces crocatus	52	2	3.03951367781155e-7	0.00011421392267717434
Desulfuromonas sp. DDH964	1823759	2	3.03951367781155e-7	0.00011421392267717434
Desulfovibrio ferrophilus	241368	2	3.03951367781155e-7	0.00011421392267717434
Megalodesulfovibrio gigas	879	2	3.03951367781155e-7	0.00011421392267717434
Desulfobulbus oralis	1986146	2	3.03951367781155e-7	0.00011421392267717434
Amycolatopsis mediterranei	33910	2	3.03951367781155e-7	0.00011421392267717434
Amycolatopsis aidingensis	2842453	2	3.03951367781155e-7	0.00011421392267717434
Kibdelosporangium phytohabitans	860235	2	3.03951367781155e-7	0.00011421392267717434
Lentzea guizhouensis	1586287	2	3.03951367781155e-7	0.00011421392267717434
Allokutzneria albata	211114	2	3.03951367781155e-7	0.00011421392267717434
Microbacterium resistens	156977	2	3.03951367781155e-7	0.00011421392267717434
Microbacterium caowuchunii	2614638	2	3.03951367781155e-7	0.00011421392267717434
Microbacterium pygmaeum	370764	2	3.03951367781155e-7	0.00011421392267717434
Leifsonia sp. ZF2019	2781978	2	3.03951367781155e-7	0.00011421392267717434
Mycetocola zhujimingii	2079792	2	3.03951367781155e-7	0.00011421392267717434
Glutamicibacter creatinolyticus	162496	2	3.03951367781155e-7	0.00011421392267717434
Sinomonas sp. R1AF57	2020377	2	3.03951367781155e-7	0.00011421392267717434
Ornithinimicrobium flavum	1288636	2	3.03951367781155e-7	0.00011421392267717434
Ornithinimicrobium ciconiae	2594265	2	3.03951367781155e-7	0.00011421392267717434
Paraoerskovia marina	545619	2	3.03951367781155e-7	0.00011421392267717434
Brevibacterium sp. SMBL_HHYL_HB1	2777556	2	3.03951367781155e-7	0.00011421392267717434
Janibacter limosus	53458	2	3.03951367781155e-7	0.00011421392267717434
Intrasporangium calvum	53358	2	3.03951367781155e-7	0.00011421392267717434
Sanguibacter keddieii	60920	2	3.03951367781155e-7	0.00011421392267717434
Streptomyces sp. MST-110588	2833628	2	3.03951367781155e-7	0.00011421392267717434
Streptomyces sp. NHF165	2175864	2	3.03951367781155e-7	0.00011421392267717434
Streptomyces sp. ST1015	1848900	2	3.03951367781155e-7	0.00011421392267717434
Streptomyces sp. 891-h	2720714	2	3.03951367781155e-7	0.00011421392267717434
Streptomyces bathyalis	2710756	2	3.03951367781155e-7	0.00011421392267717434
Streptomyces clavuligerus	1901	2	3.03951367781155e-7	0.00011421392267717434
Mycobacterium kansasii	1768	2	3.03951367781155e-7	0.00011421392267717434
Mycobacterium conspicuum	44010	2	3.03951367781155e-7	0.00011421392267717434
Rhodococcus coprophilus	38310	2	3.03951367781155e-7	0.00011421392267717434
Streptosporangium roseum	2001	2	3.03951367781155e-7	0.00011421392267717434
Thermobispora bispora	2006	2	3.03951367781155e-7	0.00011421392267717434
Microlunatus phosphovorus	29405	2	3.03951367781155e-7	0.00011421392267717434
Arachnia propionica	1750	2	3.03951367781155e-7	0.00011421392267717434
Brevilactibacter coleopterorum	2714937	2	3.03951367781155e-7	0.00011421392267717434
Schaalia odontolytica	1660	2	3.03951367781155e-7	0.00011421392267717434
Schaalia sp. 19OD2882	2794089	2	3.03951367781155e-7	0.00011421392267717434
Stackebrandtia nassauensis	283811	2	3.03951367781155e-7	0.00011421392267717434
Actinopolyspora erythraea	414996	2	3.03951367781155e-7	0.00011421392267717434
Conexibacter woesei	191495	2	3.03951367781155e-7	0.00011421392267717434
Rubrobacter xylanophilus	49319	2	3.03951367781155e-7	0.00011421392267717434
Anoxybacillus sediminis	2613334	2	3.03951367781155e-7	0.00011421392267717434
Cytobacillus kochii	859143	2	3.03951367781155e-7	0.00011421392267717434
Radiobacillus sp. 80	2844358	2	3.03951367781155e-7	0.00011421392267717434
Alkalihalophilus pseudofirmus	79885	2	3.03951367781155e-7	0.00011421392267717434
Limosilactobacillus mucosae	97478	2	3.03951367781155e-7	0.00011421392267717434
Enterococcus raffinosus	71452	2	3.03951367781155e-7	0.00011421392267717434
Tetragenococcus koreensis	290335	2	3.03951367781155e-7	0.00011421392267717434
Acidaminococcus fermentans	905	2	3.03951367781155e-7	0.00011421392267717434
Thermus brockianus	56956	2	3.03951367781155e-7	0.00011421392267717434
Deinococcus actinosclerus	1768108	2	3.03951367781155e-7	0.00011421392267717434
Deinococcus soli (ex Cha et al. 2016)	1309411	2	3.03951367781155e-7	0.00011421392267717434
Flavobacterium sp. F-29	2893883	2	3.03951367781155e-7	0.00011421392267717434
Flavobacterium haoranii	683124	2	3.03951367781155e-7	0.00011421392267717434
Hymenobacter sp. BRD67	2675877	2	3.03951367781155e-7	0.00011421392267717434
Hymenobacter sp. 5116S-3	2932248	2	3.03951367781155e-7	0.00011421392267717434
Sphingobacterium sp. UDSM-2020	2795738	2	3.03951367781155e-7	0.00011421392267717434
Mucilaginibacter sp. 14171R-50	2703789	2	3.03951367781155e-7	0.00011421392267717434
Paraflavitalea soli	2315862	2	3.03951367781155e-7	0.00011421392267717434
Isosphaera pallida	128	2	3.03951367781155e-7	0.00011421392267717434
Caulifigura coniformis	2527983	2	3.03951367781155e-7	0.00011421392267717434
Rosistilla ulvae	1930277	2	3.03951367781155e-7	0.00011421392267717434
Roseimicrobium sp. ORNL1	2711231	2	3.03951367781155e-7	0.00011421392267717434
Leptospira biflexa	172	2	3.03951367781155e-7	0.00011421392267717434
Luteitalea pratensis	1855912	2	3.03951367781155e-7	0.00011421392267717434
Fusobacterium nucleatum	851	2	3.03951367781155e-7	0.00011421392267717434
Methanosarcina thermophila	2210	2	3.03951367781155e-7	0.00011421392267717434
